V1,V2,V3,V4,V5,species,Sample1,Sample2
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,98.2096,1011,1222,Parabacteroides distasonis,Met5759,Met7499
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,98.1557,1076,1222,Parabacteroides distasonis,Met5759,Met8635
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,98.1287,1070,1222,Parabacteroides distasonis,Met5759,Met5766
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.0768,1064,1222,Parabacteroides distasonis,Met5759,Met4861
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,97.9602,1013,1222,Parabacteroides distasonis,Met5759,Met5809
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,97.7575,1065,1222,Parabacteroides distasonis,Met5759,Met5715
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,97.7265,1090,1222,Parabacteroides distasonis,Met5759,Met8571
Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,97.6361,1080,1222,Parabacteroides distasonis,Met5759,Met8725
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,98.8588,1324,1515,Parabacteroides distasonis,Met5766,Met5732
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,98.8322,1309,1515,Parabacteroides distasonis,Met5766,Met7514
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,98.823,1327,1515,Parabacteroides distasonis,Met5766,Met8705
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,98.8115,1351,1515,Parabacteroides distasonis,Met5766,Met8625
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,98.3976,1292,1515,Parabacteroides distasonis,Met5766,Met8699
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,98.3686,1296,1515,Parabacteroides distasonis,Met5766,Met5799
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,98.3666,1277,1515,Parabacteroides distasonis,Met5766,Met8635
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.3632,1258,1515,Parabacteroides distasonis,Met5766,Met4861
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,98.3182,1193,1515,Parabacteroides distasonis,Met5766,Met7499
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8720_Megahit_refinement_outMetawrap_50_10_bins_bin.1.fa,98.0107,868,1515,Parabacteroides distasonis,Met5766,Met8720
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,97.9576,1048,1515,Parabacteroides distasonis,Met5766,Met5759
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,97.7559,1284,1515,Parabacteroides distasonis,Met5766,Met8725
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,97.6671,1155,1515,Parabacteroides distasonis,Met5766,Met5809
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,97.6635,1248,1515,Parabacteroides distasonis,Met5766,Met5715
Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,97.6112,1234,1515,Parabacteroides distasonis,Met5766,Met8571
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,99.956,1374,1480,Parabacteroides distasonis,Met5799,Met4861
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,99.9364,1422,1480,Parabacteroides distasonis,Met5799,Met8699
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,98.9314,1334,1480,Parabacteroides distasonis,Met5799,Met8635
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,98.5832,1314,1480,Parabacteroides distasonis,Met5799,Met5732
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,98.52,1335,1480,Parabacteroides distasonis,Met5799,Met8625
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,98.502,1300,1480,Parabacteroides distasonis,Met5799,Met7514
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,98.4926,1302,1480,Parabacteroides distasonis,Met5799,Met8705
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,98.3998,1293,1480,Parabacteroides distasonis,Met5799,Met5766
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,98.3966,1169,1480,Parabacteroides distasonis,Met5799,Met7499
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,98.1017,1046,1480,Parabacteroides distasonis,Met5799,Met5759
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met8720_Megahit_refinement_outMetawrap_50_10_bins_bin.1.fa,98.0407,856,1480,Parabacteroides distasonis,Met5799,Met8720
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,97.6868,1141,1480,Parabacteroides distasonis,Met5799,Met5809
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,97.6085,1263,1480,Parabacteroides distasonis,Met5799,Met5715
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,97.4804,1237,1480,Parabacteroides distasonis,Met5799,Met8571
Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,97.3784,1271,1480,Parabacteroides distasonis,Met5799,Met8725
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,99.2401,1272,1405,Parabacteroides distasonis,Met5809,Met5715
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,98.3741,1232,1405,Parabacteroides distasonis,Met5809,Met8571
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,98.3339,1234,1405,Parabacteroides distasonis,Met5809,Met8725
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,97.9115,1107,1405,Parabacteroides distasonis,Met5809,Met7499
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,97.8974,993,1405,Parabacteroides distasonis,Met5809,Met5759
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,97.8035,1149,1405,Parabacteroides distasonis,Met5809,Met8699
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,97.7757,1158,1405,Parabacteroides distasonis,Met5809,Met5766
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.6991,1133,1405,Parabacteroides distasonis,Met5809,Met4861
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met8720_Megahit_refinement_outMetawrap_50_10_bins_bin.1.fa,97.6907,799,1405,Parabacteroides distasonis,Met5809,Met8720
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,97.6517,1151,1405,Parabacteroides distasonis,Met5809,Met8705
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,97.6199,1153,1405,Parabacteroides distasonis,Met5809,Met5799
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,97.6138,1171,1405,Parabacteroides distasonis,Met5809,Met5732
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,97.5812,1155,1405,Parabacteroides distasonis,Met5809,Met7514
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,97.5536,1148,1405,Parabacteroides distasonis,Met5809,Met8635
Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,97.5398,1190,1405,Parabacteroides distasonis,Met5809,Met8625
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,98.6162,1200,1368,Parabacteroides distasonis,Met7499,Met8705
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,98.5841,1213,1368,Parabacteroides distasonis,Met7499,Met5732
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,98.5546,1201,1368,Parabacteroides distasonis,Met7499,Met7514
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,98.5396,1230,1368,Parabacteroides distasonis,Met7499,Met8625
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,98.4852,1179,1368,Parabacteroides distasonis,Met7499,Met5799
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,98.4628,1191,1368,Parabacteroides distasonis,Met7499,Met8699
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.4305,1168,1368,Parabacteroides distasonis,Met7499,Met4861
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,98.4055,1196,1368,Parabacteroides distasonis,Met7499,Met5766
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,98.4027,1178,1368,Parabacteroides distasonis,Met7499,Met8635
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,98.1429,1009,1368,Parabacteroides distasonis,Met7499,Met5759
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,97.9926,1181,1368,Parabacteroides distasonis,Met7499,Met5715
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,97.9131,1172,1368,Parabacteroides distasonis,Met7499,Met8571
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8720_Megahit_refinement_outMetawrap_50_10_bins_bin.1.fa,97.8817,824,1368,Parabacteroides distasonis,Met7499,Met8720
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,97.8182,1108,1368,Parabacteroides distasonis,Met7499,Met5809
Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,97.7897,1171,1368,Parabacteroides distasonis,Met7499,Met8725
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,99.8166,1479,1551,Parabacteroides distasonis,Met7514,Met8625
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,99.8097,1460,1551,Parabacteroides distasonis,Met7514,Met5732
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,99.7715,1422,1551,Parabacteroides distasonis,Met7514,Met8705
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,98.8365,1318,1551,Parabacteroides distasonis,Met7514,Met5766
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,98.5849,1302,1551,Parabacteroides distasonis,Met7514,Met8699
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,98.5075,1305,1551,Parabacteroides distasonis,Met7514,Met5799
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,98.479,1308,1551,Parabacteroides distasonis,Met7514,Met8635
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.4319,1287,1551,Parabacteroides distasonis,Met7514,Met4861
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,98.4186,1186,1551,Parabacteroides distasonis,Met7514,Met7499
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8720_Megahit_refinement_outMetawrap_50_10_bins_bin.1.fa,98.1499,884,1551,Parabacteroides distasonis,Met7514,Met8720
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,98.1431,1059,1551,Parabacteroides distasonis,Met7514,Met5759
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,97.5423,1160,1551,Parabacteroides distasonis,Met7514,Met5809
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,97.481,1282,1551,Parabacteroides distasonis,Met7514,Met8725
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,97.4434,1239,1551,Parabacteroides distasonis,Met7514,Met8571
Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,97.3989,1261,1551,Parabacteroides distasonis,Met7514,Met5715
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,98.5781,1357,1567,Parabacteroides distasonis,Met8571,Met5715
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,98.4598,1355,1567,Parabacteroides distasonis,Met8571,Met8725
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,98.2229,1249,1567,Parabacteroides distasonis,Met8571,Met5809
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,97.8117,1178,1567,Parabacteroides distasonis,Met8571,Met7499
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,97.6054,1082,1567,Parabacteroides distasonis,Met8571,Met5759
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met8720_Megahit_refinement_outMetawrap_50_10_bins_bin.1.fa,97.6048,861,1567,Parabacteroides distasonis,Met8571,Met8720
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,97.4996,1254,1567,Parabacteroides distasonis,Met8571,Met5766
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,97.4502,1253,1567,Parabacteroides distasonis,Met8571,Met8699
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,97.3697,1260,1567,Parabacteroides distasonis,Met8571,Met8635
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,97.3531,1230,1567,Parabacteroides distasonis,Met8571,Met4861
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,97.3489,1270,1567,Parabacteroides distasonis,Met8571,Met5732
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,97.3325,1268,1567,Parabacteroides distasonis,Met8571,Met5799
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,97.3198,1257,1567,Parabacteroides distasonis,Met8571,Met7514
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,97.311,1244,1567,Parabacteroides distasonis,Met8571,Met8705
Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,97.3065,1287,1567,Parabacteroides distasonis,Met8571,Met8625
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,99.8158,1533,1659,Parabacteroides distasonis,Met8625,Met5732
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,99.8083,1475,1659,Parabacteroides distasonis,Met8625,Met7514
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,99.7007,1453,1659,Parabacteroides distasonis,Met8625,Met8705
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5766_refinement_out_metawrap_50_10_bins_bin.2.fa,98.8189,1350,1659,Parabacteroides distasonis,Met8625,Met5766
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,98.4799,1336,1659,Parabacteroides distasonis,Met8625,Met8699
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,98.4642,1336,1659,Parabacteroides distasonis,Met8625,Met5799
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met7499_refinement_outMetawrap_50_10_bins_bin.17.fa,98.4525,1205,1659,Parabacteroides distasonis,Met8625,Met7499
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.4321,1311,1659,Parabacteroides distasonis,Met8625,Met4861
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,98.3781,1359,1659,Parabacteroides distasonis,Met8625,Met8635
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5759_refinement_out_metawrap_50_10_bins_bin.2.fa,98.2312,1073,1659,Parabacteroides distasonis,Met8625,Met5759
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8720_Megahit_refinement_outMetawrap_50_10_bins_bin.1.fa,98.0385,886,1659,Parabacteroides distasonis,Met8625,Met8720
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5715_refinement_out_metawrap_50_10_bins_bin.8.fa,97.4513,1285,1659,Parabacteroides distasonis,Met8625,Met5715
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met5809_refinement_out_metawrap_50_10_bins_bin.20.fa,97.4298,1182,1659,Parabacteroides distasonis,Met8625,Met5809
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8725_Megahit_refinement_outMetawrap_50_10_bins_bin.11.fa,97.376,1322,1659,Parabacteroides distasonis,Met8625,Met8725
Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,Met8571_megahit_refinement_out_metawrap_50_10_bins_bin.21.fa,97.307,1265,1659,Parabacteroides distasonis,Met8625,Met8571
Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,Met5799_refinement_out_metawrap_50_10_bins_bin.33.fa,98.9397,1334,1513,Parabacteroides distasonis,Met8635,Met5799
Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,Met4861_bins_refined_metawrap_50_10_bins_bin.9.spades.fa,98.8815,1287,1513,Parabacteroides distasonis,Met8635,Met4861
Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,Met8699_Megahit_refinement_outMetawrap_50_10_bins_bin.9.fa,98.8765,1336,1513,Parabacteroides distasonis,Met8635,Met8699
Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,Met5732_refinement_out_metawrap_50_10_bins_bin.6.fa,98.6076,1320,1513,Parabacteroides distasonis,Met8635,Met5732
Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,Met8705_spades_refinement_out_metawrap_50_10_bins_bin.18.fa,98.5626,1304,1513,Parabacteroides distasonis,Met8635,Met8705
Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,Met7514_refinement_out_metawrap_50_10_bins_bin.19.fa,98.5222,1303,1513,Parabacteroides distasonis,Met8635,Met7514
Met8635_megahit_refinement_out_metawrap_50_10_bins_bin.18.fa,Met8625_megahit_refinement_out_metawrap_50_10_bins_bin.10.fa,98.456,1359,1513,Parabacteroides distasonis,Met8635,Met8625
